,y_test,prediction
6271,3463.4916,3121.523784989694
1357,2428.8384,1538.4667934966872
2429,2797.6916,4078.8400406026694
7349,485.3682,995.3060265546565
2364,4793.76,2635.109629494169
4502,158.4604,1380.0790298040245
4542,3835.008,1832.4673265185797
3493,535.969,1387.5262956284612
5095,331.5684,-13.263082553992263
5178,1539.9954,2351.539876694994
794,505.3422,902.1070267639171
6618,1677.816,2898.5853728776237
1633,3861.64,2899.0472164940393
2804,2316.984,2995.420985770902
3413,1717.764,2286.438891864914
8184,4731.1748,3972.1350264515113
5451,1134.5232,1552.6941243601045
8271,2548.0166,2449.7969106253795
2613,211.7244,-219.15107415365537
4891,6608.065,4138.393177679968
2351,1761.7068,2083.352628194994
7313,3068.0064,2373.780642814788
1722,1197.7742,2408.2574798481737
6046,848.895,1046.3142621953614
2178,1607.2412,1483.1207478413776
8430,4042.7376,2827.542577776673
7010,5591.3884,2324.134208447288
5900,3994.8,2596.8961740813784
6070,1334.2632,1841.4060431361956
2812,617.8624,1133.9933516432727
1865,2328.9684,3093.729224851102
6679,4979.5182,4419.633116898034
2933,3119.9388,3692.5944105575772
1651,109.857,-1208.2595139622433
356,3163.8816,2270.685978870747
7330,2285.0256,1693.5977581582017
4523,3374.2744,3355.9597735383013
3025,284.9624,352.1299807335897
6317,4466.1864,2722.6911433611995
2412,4845.0266,3953.611609190648
4216,1747.0592,3458.589497967284
3243,777.6544,861.89455114761
5134,1470.0864,1134.1331875118108
7055,4103.9912,2834.74818197919
6473,353.5398,697.2064293151861
1705,6524.84,3781.456668048165
6727,1211.756,1918.0149400222563
4193,2716.464,3116.2280978041617
6951,1470.0864,808.4980504691916
6354,307.5996,636.2766627377357
5740,5321.0736,3128.444645549159
7442,343.5528,685.0536179408418
5927,1488.063,1730.970854134295
5366,111.1886,-110.385599698031
3160,2175.1686,2780.847044462602
6551,2609.936,2988.8507127941475
42,2527.3768,3082.7270842581947
4616,3323.0078,2034.8216421156237
3374,3739.1328,2421.2780323708475
2162,1312.9576,867.1837676437394
2396,3073.9986,2618.677589242273
3042,2137.218,3344.3246662151787
2892,1576.6144,1769.8308310452794
5057,114.5176,-943.9606427677593
8077,1696.4584,2109.7408091222615
3609,209.727,770.8874554491501
5415,3629.9416,1779.3075399369939
369,1230.3984,1874.137111347792
5079,669.129,909.6934298053094
5478,3124.5994,2500.1321369289763
2260,2070.638,3272.0122186867175
6109,1655.1788,1286.16955341541
3000,2145.2076,3756.6353470278373
6292,1457.4362,2172.456632195086
844,6515.5188,3955.0837648418237
7171,3728.48,4396.969259223723
6759,1366.2216,1683.6077459834999
6699,753.6856,1136.1698981412103
2519,982.055,682.578708842583
6502,568.5932,753.5345012739506
8388,2155.1946,2726.2598040349358
5673,3243.7776,3646.831359761377
1788,145.1444,459.9666912906034
7584,4567.388,3917.1720771260425
3093,5681.2714,3849.125553970939
4498,5229.1932,3895.1503055778594
4059,1097.9042,1083.0946799991962
3433,427.4436,2131.543365420019
633,437.4306,500.0434501149823
4734,2302.3364,4201.36526372306
3488,420.7856,-178.61415903286047
629,1640.5312,1617.5448483556404
125,868.869,1499.4367385468875
5969,6897.688,2792.2660070594347
719,145.8102,1032.3546248013015
200,745.696,1843.5090639950542
2755,3275.736,1789.1040373579347
8308,3193.8426,3504.725657190789
6162,645.826,139.85370094310815
5193,5394.9774,3754.2486775574635
8319,4210.5192,3814.3475706773397
8048,1098.57,469.433345483775
1595,1288.9888,1495.4061562538664
1997,306.268,1224.5439209523279
4017,539.298,1086.6106787597828
521,314.2576,597.2615550480366
2551,1120.5414,1762.7062180134408
1654,5522.811,4075.6991201187266
8087,6199.9296,4041.1871898377376
5554,1347.5792,2083.3529365107483
7618,974.7312,695.9606138178476
7628,2163.85,3483.843676360564
5723,458.0704,960.1484688281515
3564,1667.1632,3233.638002495085
1437,6018.1662,4035.003890705295
4823,2376.906,2772.480249321552
1733,814.9392,1658.080316692443
8506,3944.865,3692.6568406254364
3790,2109.2544,2816.5890390071427
7581,167.7816,-484.45883209754425
1284,3014.7424,2964.8802572192335
5758,2519.3872,1943.492712908728
1259,169.1132,853.4983016561071
6651,1973.4312,1735.1941377385986
737,1470.0864,2009.1271310259624
7467,850.8924,1827.8839110483257
2590,842.237,309.1759333437735
7687,2069.3064,1513.06898824167
1278,1917.504,2591.3646780336576
2658,3672.5528,2077.7608050336044
6288,958.752,1602.169650359607
704,2756.412,2470.462733622806
8262,3271.7412,2022.7157858549974
8176,809.6128,1657.830067895734
3207,2606.607,1459.5906153833132
295,925.462,1525.7824415763655
6395,2871.5954,2394.8321644212574
2747,261.6594,1466.036321220708
3896,622.523,135.13745708737247
2921,2093.2752,2764.1146099965536
4096,1263.0226,2904.901315818309
6889,952.094,1636.455629285912
4097,1445.4518,1792.5926512271567
572,2770.3938,2420.6511132251226
3121,3415.554,2858.998430931252
4848,3146.5708,2934.3739830157874
5422,4604.6728,2815.468150926732
3874,2450.144,2027.5921051639743
6859,3163.8816,4594.5149701247865
6174,922.7988,702.2867715923162
837,5063.409,3240.73925293678
7943,934.7832,1936.2921076903847
1829,122.5072,103.90553359331943
1255,1541.9928,3781.303349250955
3570,1298.31,2175.776964352918
224,2406.867,2405.90708107281
5716,2324.9736,3063.033306570297
7279,2501.4106,3055.753984429697
1845,189.0872,-301.5974463873679
8470,1551.314,2510.7631662055737
660,113.8518,667.4267623421831
4157,2141.2128,2859.1879760810953
713,1267.6832,3286.2136076247943
4252,774.9912,3052.5040401760452
4886,1018.674,1740.5460357989805
2070,181.0976,1467.0284339312125
3925,2936.178,2245.3722512462755
8304,1917.504,2615.59067300885
3510,348.8792,876.3231228596803
444,3401.5722,3777.6619641078605
7678,2876.256,1647.9936129260661
914,2311.6576,2312.3108996145966
3552,5195.2374,4578.547397413526
2407,71.9064,-1140.2060577819325
3234,7503.566,3850.5065247144967
3030,651.8182,1008.8332436077679
2359,897.4984,3392.103611020154
7359,3900.9222,1926.1202852068377
3464,1414.1592,3644.013786687531
1563,1898.8616,1075.2060469614103
326,994.7052,2580.8233386220645
3037,894.8352,1074.2341629661391
1140,1637.868,1779.5860602475927
5336,3089.9778,3921.478293180202
834,5443.5808,3048.2371267233348
4135,3605.307,2904.914056991436
4864,4029.4216,1984.874702893269
5281,6021.4952,4060.436089501144
3771,862.8768,1594.952391274234
4063,1722.4246,3718.053489336
7280,1743.0644,1604.344623630998
2796,171.7764,-579.0359984873608
980,3547.3824,2321.978502956663
7947,1556.6404,3524.342821208532
2401,370.1848,908.447135734127
7364,3894.93,2496.091751307232
8522,765.67,1101.7474876647047
1509,3078.6592,2897.0206398260752
2891,6114.7072,3290.5535576116936
2587,4517.453,2777.1097426725846
4976,3630.6074,3032.3851483990884
7274,1627.881,1771.9647475478125
7283,3848.324,3385.7234394946718
4662,2342.9502,1715.9176827363112
8434,4332.3606,2408.8307164374155
3284,428.7752,1569.380330440662
7971,1267.6832,1295.418298261708
593,587.2356,638.4202736613527
226,2956.152,2005.0338952739455
4140,534.6374,799.7754151348333
7050,3628.61,2199.7772686499875
1363,6165.9738,5088.04294778318
4764,2756.412,2936.9932500678624
7136,2496.75,1334.8759082387312
533,3299.7048,2532.9039669820404
5332,101.2016,-218.8932457318142
4095,986.7156,2496.2186642869374
7858,188.4214,1149.9331935561315
6983,357.5346,137.8140136026932
2385,4101.328,1503.6768281191776
5246,1245.046,1786.9283457519393
5532,2609.936,1398.091106240477
7235,627.1836,1721.549459553838
8245,7549.5062,4181.448716324477
1499,2577.9776,2608.4855494938984
6707,4681.9056,3164.014420819719
5810,1039.9796,793.7640224963984
7478,788.973,2151.1610900655314
2290,2227.101,2087.550786890588
6569,7105.4176,3873.7366030770063
685,5954.2494,4331.058152709006
1837,2759.0752,2878.948123242365
3932,1145.176,639.1243665345135
6329,1351.574,1585.3761709603225
4196,852.224,1720.9206946615495
3100,109.1912,-105.3796119230999
5483,524.6504,1746.8685623747358
1156,708.4112,1655.1149405960705
4941,162.4552,-512.8328742665308
3212,181.0976,570.5363778548144
6694,1105.228,1822.3779265374787
6055,3504.1054,2874.6553018474133
4410,6636.6944,5172.658804159809
2667,1724.422,686.7687506005709
8140,623.1888,700.0246112951934
6425,463.3968,746.0289772586505
8180,3174.5344,3319.5522258053734
6611,223.7088,-783.4849523948676
7155,1581.9408,1411.6717422644267
8190,1304.968,2825.7631998993857
5413,6474.2392,3942.0471812224832
5964,988.0472,2334.9103554019866
7202,4225.1668,3500.4424201250304
7760,176.437,911.5142474179015
1813,3681.874,4129.1357451085
2377,5141.3076,3148.9640282414603
5010,2596.62,1624.422670526012
4536,652.484,749.2400870963082
7873,103.199,-42.805310959431154
8241,73.238,-383.9246411300619
3850,1464.76,2362.920725392588
1986,1402.1748,2349.758500361979
1590,435.4332,1614.6187635237736
687,121.8414,189.49339914526922
979,1277.0044,2564.7888231086117
2516,7590.12,3027.9188513921363
6381,575.2512,1557.4082386705027
8102,1789.6704,1996.9971250891476
8340,5296.439,2337.5131367120803
2303,5660.6316,3468.829801051813
6875,311.5944,484.2870413835087
5511,4656.6052,2860.8517153315242
1413,1304.968,1471.7698417704985
2817,243.6828,784.9383793651889
3260,942.7728,2482.0313425286886
7320,3535.398,3115.2863637633764
6098,2804.3496,3569.206442891599
2122,717.0666,1934.5404338302899
5495,777.6544,668.7612289414499
5879,4595.3516,3915.1127024933676
8231,2693.8268,2517.8073256321195
3595,5331.7264,3634.962225681802
409,3195.84,3693.5765266077797
930,743.0328,1047.3516713501683
3743,1677.1502,2609.9570915719614
2805,3302.368,2647.5485640868246
4759,1304.968,2462.8336816996434
949,2133.2232,2792.9133899575963
7001,3799.0548,3384.8234018977637
2990,1230.3984,2486.1314397258
6890,1537.998,2431.6305509963568
32,3068.0064,3755.82563149203
983,1223.0746,1431.9667361818174
1765,3547.3824,5222.800662483771
1888,2984.1156,1840.50703795304
6074,1583.9382,1980.5713347666037
7367,4068.7038,2722.4350354896196
6925,3047.3666,3544.802072744569
3402,2580.6408,2238.1926130291295
311,527.3136,1019.0715276634378
6631,442.757,-411.6478042168926
1282,1480.0734,2701.7261094896694
65,184.4266,1068.486506853143
7577,2163.1842,1831.95979303625
5867,439.428,1473.1155799169144
2267,3338.987,3151.2886837958167
3623,2972.1312,2297.459770845606
4855,3934.878,4284.294832769607
7099,1823.6262,2658.3597009255755
6816,2395.5484,2556.9046778716984
4230,3369.6138,2767.820871823784
2847,1669.8264,1418.037807567351
3090,2541.3586,3584.202357902377
6500,1970.768,1655.2989806880257
5858,1369.5506,2035.9042919216404
5829,2687.8346,3556.4087008712613
4459,4427.57,2901.2793085713975
3955,2931.5174,2356.613571846102
2930,2820.9946,2402.2949006061517
7262,4380.964,3551.7750931303462
514,729.051,795.3070154654499
3551,2352.9372,980.7603360741954
5189,2700.4848,3248.423128784313
4631,3083.9856,5576.417683033668
1060,5390.3168,2669.6802672325093
3439,1757.712,1254.4388464538933
6616,2111.9176,2545.047124907189
3270,1150.5024,2251.189930035231
1277,874.8612,832.4386593418011
7120,567.2616,1242.4092460881063
3954,2693.8268,3001.680897846304
700,1298.31,2160.7777861948634
1467,6064.1064,4438.509156291871
176,1010.6844,1445.9320411495692
536,2210.456,3453.1735608644467
3735,1162.4868,2790.634936845535
6276,3884.943,4146.159470637189
2175,755.0172,2279.6462898691016
5631,441.4254,636.5567357404582
347,3307.6944,2907.0305339192473
1615,3511.4292,3195.3812862244713
2664,291.6204,753.6411267243391
2090,564.5984,686.140622649614
2975,2025.3636,3565.2158143584293
4304,865.54,485.7221720842247
5486,3946.8624,2676.6417449281316
4612,527.3136,2276.2862813091087
4874,498.0184,2111.0338386479107
3449,1964.7758,2462.639315703319
1480,1188.453,2603.921496335396
3705,1235.059,2797.631424012384
3833,1957.452,3016.1611875203507
4842,3036.048,2021.8953074400092
7751,1263.6884,1302.271504733038
1917,2253.0672,2032.5922267359035
7062,2475.4444,2894.136681252561
29,125.8362,-1071.2972476280092
7401,1640.5312,1098.0145663010126
2262,1922.8304,1556.0035266172144
8266,269.649,819.7015611715753
8373,2051.9956,2904.958942481183
6269,4436.8912,3870.7271537130764
6420,6056.1168,3998.938290675672
2579,1584.604,1702.4488826608788
2092,151.8024,466.01421379056706
6441,1341.587,1722.0052475993068
3754,2886.243,2733.665701015957
7631,495.3552,774.7890078256435
1326,3358.2952,4020.1238454044715
6032,1511.366,2371.491121646425
7487,4065.3748,3092.0778090819376
4136,262.991,2340.7968596321916
1526,1258.362,1489.8672446935616
5053,2940.1728,2696.8984022715767
202,1701.7848,2264.3199004480193
1578,372.848,267.9977778738843
6535,4165.2448,2979.5245191459617
1425,251.6724,543.019379794378
6377,587.2356,1701.5118003708233
4576,1955.4546,2876.6095732123313
6063,419.454,802.0582993546855
4152,5274.4676,2443.703799473902
771,1687.1372,3416.921290335995
3611,2004.058,2259.5336102857464
8281,2366.919,4156.678026297393
5917,1709.1086,1683.5029554588234
6884,5816.4288,3606.802304533634
8513,595.2252,1639.9813622780391
5611,4233.1564,4043.133254686968
210,133.16,432.4161956129686
3291,2770.3938,2431.7100673047926
5772,1895.5326,2353.184634619721
1150,3038.7112,1757.5064633329525
2764,1737.738,2367.8392820334357
4273,1733.0774,1332.5627203376548
2009,1556.6404,4993.6735148901425
7502,1318.284,2114.122183242187
1645,3057.3536,2690.865845104977
2923,2428.8384,2261.020039160995
7386,369.519,218.88303274745817
6396,4287.752,2720.938977797665
4974,1104.5622,2202.8101158083264
6123,1810.976,2929.6824144903985
5380,2768.3964,3888.8307488757
1143,1593.9252,1806.881491535242
5787,3866.9664,1799.1660786050377
5258,2299.6732,1707.9636645655364
3125,2603.278,2488.4463277647656
7212,3436.1938,4213.367284349748
895,527.3136,4118.041065230088
4962,5834.4054,3968.9389667681635
8347,3072.667,3739.893205966394
3601,2527.3768,1457.1815092618108
5314,750.3566,1616.138797558677
1161,509.337,791.5823132184366
1573,4660.6,3717.7184633796887
2476,2332.2974,2660.6728263428095
1893,661.1394,3194.0611370974893
1961,4119.3046,4265.051779219047
4086,1038.648,2147.5367930725197
2031,2556.672,2616.2389504294424
4492,2436.828,2012.6290174669186
4269,4266.4464,3695.0304020851227
7431,3691.1952,2814.0231905382125
378,3251.1014,2678.9057504641087
2577,846.8976,1902.0569793145505
7173,1662.5026,2412.8514468009207
2124,215.7192,26.806963352215234
2111,4633.968,3706.9097745423614
4398,2503.408,2608.825955100998
4944,2175.8344,1817.9822483295306
2108,4729.8432,2908.22549737408
308,1039.9796,1448.4476021592757
7555,2045.3376,4025.2709660899436
1712,3340.3186,1891.2333205247262
3156,1725.7536,3309.2034084621355
3935,551.2824,1050.1406294847582
2101,1808.9786,2606.110788924104
7735,4577.375,4438.459177185946
4606,4660.6,3642.94748119035
7876,2137.8838,2674.083244956154
4041,517.3266,992.376793834635
214,324.9104,715.1384693228486
2797,1496.7184,2867.451611964457
3875,1906.8512,1879.952583254156
6455,1458.102,1600.0313689026307
70,3435.528,2738.939644240262
7544,4847.024,3779.843032397397
5333,4042.7376,2619.1049846144206
2088,101.2016,-1035.5773335234182
6582,767.0016,880.324111724348
8483,1612.5676,2153.6084517733434
2065,467.3916,1761.9080779986118
3618,918.804,2235.3919257434954
5869,2994.7684,3396.0337393211603
1687,649.8208,989.6065348953057
4149,1725.7536,1094.2734740157018
7369,950.7624,1233.7578079437308
2470,555.2772,1144.2860445128729
6847,3537.3954,2756.237189688165
2308,640.4996,882.3969608279916
2071,210.3928,1643.4050533709478
865,2157.192,1904.9708487031517
4337,1323.6104,2249.0951092201803
6400,155.7972,-937.2222568415557
3916,1023.3346,637.5361857235944
6755,1318.284,1527.2475608421387
613,177.7686,1002.4716537484147
467,2067.309,1440.473805398771
4579,1504.0422,2724.0942447267144
7958,3307.6944,2537.3146643569116
802,331.5684,918.9019013483259
8106,549.9508,619.3283562534776
2620,149.805,524.364082992576
7081,392.822,1236.4145827963728
3523,545.956,1497.2203275242007
8060,143.8128,459.10845093417083
2500,3057.3536,3128.6450127812523
4074,4207.856,4075.526015214248
5649,1021.3372,2078.8684896220884
4231,2348.9424,3125.090586775771
3335,2821.6604,3588.376231141895
6952,139.818,376.51112535400944
3065,1705.1138,2166.461245365789
7397,2587.9646,2854.7507889834615
6239,656.4788,622.8396955630674
7945,185.7582,1081.8495203324496
3327,2013.3792,1813.5346114423091
1455,5887.6694,4008.592270514243
7895,5100.028,3662.3332028550703
4732,968.739,1074.4251252303752
456,9158.079,5536.593714002412
4674,351.5424,838.6249317195218
8379,2372.9112,3140.199291361104
23,214.3876,-167.86128253963466
5420,3179.195,3451.68319677664
527,323.5788,622.6174064358831
7408,6157.3184,4363.0205273331
479,2205.1296,2925.3467684644647
4968,432.77,1577.8821752815627
6898,1151.834,3578.824877155358
